range,ranging_attempt_count
6.09,265
6.11,590
6.11,50
6.10,50
6.11,158
6.12,50
6.08,158
6.09,805
6.06,589
6.10,698
6.09,50
6.13,158
6.10,590
6.09,50
6.13,158
6.10,158
6.08,157
6.09,265
6.11,158
6.12,698
6.11,158
6.12,158
6.08,158
6.09,50
6.13,50
6.09,158
6.09,50
6.09,50
6.10,481
6.10,50
6.10,913
6.10,1238
6.10,266
6.12,50
6.11,50
6.11,158
6.09,50
6.11,50
6.10,697
6.12,50
6.09,158
6.11,802
6.07,480
6.11,50
6.11,50
6.10,157
6.11,50
6.10,265
6.12,50
6.08,157
6.11,50
6.10,104
6.10,373
6.08,49
6.12,212
6.10,49
6.11,266
6.08,50
6.13,50
6.10,50
6.10,157
6.13,158
6.12,49
6.11,158
6.13,50
6.06,266
6.13,157
6.13,50
6.11,589
6.12,50
6.10,50
6.07,49
6.11,266
6.13,265
6.11,266
6.12,158
6.10,265
6.10,50
6.11,265
6.11,266
6.12,588
6.11,374
6.10,49
6.11,212
6.09,211
6.08,373
6.10,49
6.10,50
6.09,50
6.09,265
6.08,50
6.11,481
6.11,157
6.08,50
6.11,481
6.09,481
6.10,1020
6.08,481
6.07,103
6.10,157
6.13,374
6.10,50
6.10,157
6.09,104
6.11,588
6.11,104
6.11,372
6.12,158
6.10,50
6.11,266
6.10,157
6.10,158
6.14,373
6.10,158
6.12,49
6.10,158
6.09,266
6.10,588
6.10,158
6.07,373
6.13,158
6.08,157
6.12,50
6.10,266
6.09,265
6.07,50
6.10,50
6.13,373
6.11,265
6.15,266
6.10,589
6.09,696
6.08,265
6.10,805
6.14,912
6.12,50
6.09,265
6.09,212
6.13,265
6.08,265
6.12,212
6.08,589
6.10,2532
6.12,50
6.10,50
6.10,158
6.10,50
6.08,697
6.10,50
6.11,914
6.10,158
6.11,266
6.10,859
6.09,1345
6.11,158
6.14,157
6.12,50
6.11,158
6.11,50
6.12,266
6.08,1237
6.13,806
6.11,158
6.09,805
6.12,482
6.12,158
6.10,589
6.09,1022
6.14,266
6.07,428
6.09,49
6.12,158
6.13,158
6.10,50
6.10,50
6.09,158
6.10,50
6.11,914
6.12,589
6.11,50
6.10,158
6.08,50
6.13,50
6.06,158
6.09,158
6.09,374
6.13,805
6.10,590
6.11,590
6.11,265
6.11,914
6.08,158
6.13,50
6.09,589
6.07,374
6.09,482
6.13,266
6.10,50
6.13,50
6.08,158
6.07,481
6.10,698
6.12,374
6.10,50
6.09,50
6.08,589
6.09,158
6.16,104
6.09,49
6.16,50
6.13,482
6.09,50
6.14,50
6.12,158
6.13,50
6.15,158
6.11,266
6.07,50
6.13,50
6.13,374
6.12,158
6.10,265
6.09,158
6.12,50
6.09,158
6.09,266
6.09,50
6.09,50
6.10,374
6.12,158
6.12,50
6.09,50
6.10,158
6.13,158
6.09,50
6.13,50
6.08,49
6.08,374
6.09,104
6.10,50
6.08,50
6.05,50
6.05,50
6.06,158
6.06,50
6.06,50
6.08,158
6.12,158
6.08,103
6.13,212
6.11,49
6.11,482
6.10,50
6.12,50
6.10,158
6.13,50
6.10,50
6.12,158
6.11,265
6.11,50
6.08,50
6.10,158
6.09,50
6.11,482
6.10,50
6.11,158
6.12,50
6.12,50
6.09,158
6.13,50
6.13,50
6.11,158
6.06,50
6.11,104
6.10,49
6.10,158
6.11,374
6.10,158
6.13,158
6.14,49
6.11,266
6.14,266
6.12,50
6.14,482
6.13,158
6.10,50
6.11,158
6.10,643
6.11,50
6.10,374
6.12,50
6.09,158
6.15,157
6.10,590
6.09,158
6.11,158
6.07,49
6.11,373
6.10,480
6.09,373
6.09,480
6.09,50
6.10,265
6.13,803
6.16,211
6.13,803
6.11,266
6.10,49
6.10,428
6.07,158
6.11,50
6.11,212
6.07,318
6.08,104
6.09,50
6.10,212
6.10,912
6.11,158
6.10,211
6.09,51
6.09,49
6.13,158
6.13,50
6.10,158
6.10,427
6.12,212
6.11,211
6.14,50
6.12,212
6.12,157
6.10,265
6.09,50
6.13,50
6.11,212
6.08,157
6.13,158
6.09,265
6.06,157
6.12,158
6.09,212
6.09,427
6.11,266
6.14,157
6.09,158
6.10,211
6.08,50
6.09,50
6.12,158
6.09,50
6.12,212
6.12,156
6.10,212
6.09,859
6.08,157
6.09,265
6.13,266
6.10,1182
6.11,266
6.06,211
6.12,212
6.12,212
6.09,157
6.12,157
6.12,50
6.12,212
6.10,157
6.16,427
6.09,2586
6.13,158
6.11,211
6.13,158
6.11,374
6.11,589
6.12,50
6.14,590
6.09,212
6.09,49
6.09,266
6.13,211
6.13,536
6.11,212
6.10,157
6.09,266
6.13,211
6.12,212
6.09,211
6.11,50
6.10,50
6.14,266
6.11,211
6.12,213
6.11,211
6.11,266
6.13,211
6.09,644
6.13,265
6.07,104
6.15,157
6.11,212
6.12,49
6.08,429
6.12,266
6.14,536
6.12,807
6.10,158
6.13,157
6.08,158
6.14,212
6.13,157
6.11,591
6.11,158
6.13,50
6.09,158
6.16,158
6.10,698
6.08,159
6.12,49
6.13,50
6.12,537
6.12,212
6.14,157
6.12,212
6.11,211
6.08,158
6.11,645
6.11,266
6.10,49
6.09,320
6.11,212
6.14,536
6.17,50
6.09,806
6.10,158
6.16,212
6.12,212
6.11,49
6.11,50
6.11,50
6.15,158
6.11,50
6.11,428
6.10,50
6.10,212
6.12,49
6.12,50
6.14,50
6.13,158
6.13,50
6.12,50
6.13,158
6.11,50
6.14,158
6.13,266
6.10,50
6.09,752
6.13,320
6.16,266
6.14,158
6.08,50
6.09,50
6.11,158
6.10,50
6.14,50
6.12,158
6.12,50
6.11,50
6.15,158
6.11,49
6.10,1023
6.11,50
6.11,266
6.13,158
6.14,50
6.10,320
6.17,50
6.12,266
6.14,50
6.15,50
6.17,158
6.12,50
6.10,266
6.15,157
6.12,50
6.13,428
6.14,50
6.15,158
6.12,266
6.09,158
6.13,698
6.13,51
6.08,50
6.13,157
6.14,50
6.13,266
6.09,50
6.09,50
6.12,158
6.11,50
6.11,50
6.14,158
6.12,50
6.09,158
6.17,266
6.13,266
6.15,49
6.13,591
6.13,158
6.11,50
6.11,158
6.11,50
6.14,50
6.08,158
6.12,158
6.13,428
6.14,158
6.10,266
6.10,157
6.10,158
6.13,50
6.11,158
6.10,50
6.11,50
6.12,698
6.11,157
6.10,374
6.09,158
6.09,50
6.11,266
6.12,50
6.10,50
6.08,158
6.10,50
6.11,158
6.12,266
6.13,481
6.13,158
6.11,104
6.12,158
6.11,104
6.10,805
6.14,50
6.14,589
6.09,50
6.11,320
6.08,50
6.08,697
6.11,212
6.10,481
6.11,536
6.14,158
6.13,104
6.19,264
6.09,265
6.12,265
6.11,265
6.11,211
6.09,265
6.11,157
6.10,104
6.11,372
6.14,157
6.11,50
6.13,697
6.09,50
6.11,265
6.13,104
6.10,264
6.10,212
6.12,265
6.10,50
6.13,50
6.08,50
6.12,265
6.13,104
6.13,588
6.14,104
6.08,103
6.08,104
6.09,372
6.08,104
6.10,1127
6.15,50
6.11,50
6.10,50
6.11,49
6.12,104
6.09,50
6.15,157
6.13,212
6.10,211
6.11,265
6.09,481
6.10,50
6.13,211
6.07,481
6.12,50
6.12,103
6.12,50
6.10,50
6.09,103
6.09,158
6.12,49
6.14,104
6.12,49
6.12,104
6.11,104
6.12,49
6.11,158
6.15,265
6.10,104
6.11,49
6.11,50
6.10,104
6.10,49
6.09,104
6.13,211
6.14,157
6.09,50
6.08,50
6.11,212
6.13,49
6.16,427
6.12,49
6.12,320
6.08,588
6.13,158
6.12,373
6.15,50
6.09,50
6.10,50
6.13,211
6.11,49
6.13,104
6.12,265
6.10,104
6.16,318
6.11,157
6.11,266
6.09,50
6.11,2205
6.14,104
6.15,49
6.08,373
6.09,50
6.13,50
6.10,157
6.15,212
6.09,480
6.11,266
6.09,50
6.09,50
6.14,157
6.12,482
6.09,428
6.09,49
6.14,428
6.14,265
6.13,104
6.17,697
6.13,320
6.12,104
6.09,157
6.11,428
6.10,49
6.10,104
6.10,805
6.09,50
6.09,266
6.09,158
6.11,266
6.15,1021
6.10,374
6.13,158
6.07,158
6.13,320
6.11,49
6.10,482
6.09,158
6.12,104
6.10,157
6.08,536
6.12,157
6.10,104
6.07,157
6.11,320
6.09,104
6.09,589
6.10,104
6.11,157
6.10,320
6.11,158
6.11,49
6.08,644
6.13,374
6.14,50
6.07,158
6.12,49
6.09,266
6.10,50
6.11,266
6.09,212
6.14,265
6.09,50
6.09,104
6.12,481
6.13,104
6.10,49
6.08,374
6.11,212
6.09,158
6.11,158
6.13,104
6.09,157
6.11,50
6.11,50
6.12,158
6.12,49
6.14,158
6.11,320
6.10,212
6.14,1506
6.12,158
6.09,320
6.12,1452
6.13,266
6.13,104
6.12,158
6.09,104
6.08,1237
6.09,50
6.11,49
6.09,50
6.08,158
6.10,104
6.11,50
6.09,211
6.13,50
6.09,319
6.13,50
6.10,158
6.14,374
6.11,50
6.12,158
6.10,104
6.09,157
6.16,374
6.09,158
6.11,50
6.14,50
6.10,158
6.13,50
6.11,212
6.10,103
6.11,50
6.08,104
6.10,319
6.11,157
6.11,158
6.09,212
6.11,50
6.10,374
6.08,50
6.08,50
6.14,158
6.09,104
6.11,481
6.10,158
6.11,50
6.10,50
6.12,158
6.07,50
6.10,50
6.09,158
6.15,50
6.14,50
6.10,481
6.09,104
6.14,49
6.15,50
6.11,50
6.08,158
6.12,50
6.09,50
6.09,158
6.07,50
6.08,50
6.10,158
6.12,212
6.13,535
6.13,157
6.09,320
6.12,212
6.12,373
6.13,50
6.10,158
6.14,158
6.11,104
6.10,103
6.09,104
6.14,103
6.10,212
6.10,373
6.07,104
6.15,49
6.13,50
6.08,104
6.09,157
6.12,373
6.15,103
6.12,157
6.10,696
6.09,480
6.10,1233
6.07,50
6.08,157
6.09,104
6.08,696
6.13,373
6.12,2097
6.09,104
6.10,211
6.11,1019
6.11,104
6.12,372
6.11,50
6.12,158
6.12,535
6.09,49
6.11,50
6.12,158
6.09,50
6.13,211
6.10,481
6.11,50
6.08,1127
6.09,427
6.13,1235
6.08,157
6.13,50
6.10,50
6.10,50
6.09,158
6.14,50
6.10,50
6.10,427
6.09,49
6.12,104
6.13,49
6.10,104
6.09,49
6.13,104
6.11,319
6.13,103
6.12,211
6.10,319
6.11,103
6.11,103
6.15,50
6.14,50
6.12,319
6.11,211
6.10,104
6.11,372
6.11,50
6.08,50
6.15,50
6.07,211
6.10,104
6.09,211
6.16,211
6.17,265
6.09,319
6.10,103
6.09,103
6.09,50
6.10,104
6.10,103
6.09,211
6.10,211
6.11,49
6.11,104
6.11,103
6.09,103
6.11,104
6.10,103
6.08,103
6.16,104
6.09,103
6.10,49
6.10,50
6.12,50
6.12,50
6.12,211
6.12,319
6.13,157
6.12,104
6.12,49
6.10,104
6.15,211
6.07,49
6.11,50
6.11,104
6.10,157
6.11,50
6.12,103
6.06,157
6.08,104
6.10,158
6.12,320
6.09,103
6.12,49
6.09,374
6.12,158
6.10,50
6.11,158
6.11,50
6.10,212
6.09,103
6.09,50
6.10,212
6.11,157
6.11,266
6.07,50
6.10,428
6.12,211
6.07,211
6.09,50
6.09,104
6.12,265
6.12,50
6.09,104
6.10,265
6.10,320
6.09,266
6.08,320
6.10,427
6.12,49
6.08,104
6.09,103
6.11,158
6.14,158
6.09,158
6.09,158
6.11,104
6.11,211
6.10,535
6.10,319
6.08,428
6.07,49
6.12,50
6.10,50
6.09,158
6.11,266
6.09,482
6.10,50
6.09,50
6.12,158
6.09,50
6.13,50
6.09,158
6.10,50
6.11,103
6.09,698
6.09,158
6.12,49
6.14,428
6.11,427
6.12,698
6.09,104
6.09,49
6.13,698
6.07,50
6.09,266
6.07,158
6.10,104
6.11,49
6.10,266
6.11,50
6.12,374
6.12,158
6.08,104
6.09,49
6.11,50
6.09,104
6.07,104
6.10,805
6.11,158
6.10,483
6.09,265
6.09,266
6.08,158
6.14,482
6.09,50
6.14,158
6.08,698
6.10,49
6.12,212
6.12,266
6.09,266
6.08,968
6.08,266
6.09,374
6.12,374
6.09,103
6.14,482
6.14,589
6.09,50
6.09,50
6.10,374
6.09,482
6.10,157
6.09,266
6.10,50
6.12,158
6.10,266
6.09,698
6.09,698
6.11,373
6.09,104
6.12,481
6.09,374
6.08,644
6.12,158
6.08,374
6.09,49
6.10,158
6.12,321
6.14,481
6.09,374
6.11,427
6.10,266
6.10,157
6.11,266
6.09,50
6.09,428
6.13,157
6.08,266
6.13,320
6.09,50
6.09,536
6.13,374
6.09,49
6.13,50
6.11,537
6.10,158
6.15,158
6.09,212
6.13,49
6.13,590
6.12,374
6.11,968
6.09,104
6.10,373
6.12,536
6.08,158
6.13,50
6.09,158
6.13,158
6.10,428
6.09,49
6.10,266
6.11,50
6.11,50
6.09,372
6.11,50
6.10,50
6.13,373
6.12,265
6.09,49
6.11,534
6.10,535
6.16,157
6.12,428
6.13,750
6.15,428
6.13,426
6.11,374
6.15,50
6.10,373
6.14,50
6.15,211
6.11,50
6.08,589
6.09,858
6.08,50
6.09,212
6.10,265
6.13,751
6.12,535
6.11,373
6.14,428
6.10,49
6.08,158
6.11,373
6.12,103
6.09,265
6.10,373
6.11,50
6.10,428
6.12,372
6.10,50
6.09,50
6.10,751
6.11,319
6.08,49
6.14,158
6.11,49
6.12,158
6.12,535
6.11,590
6.12,157
6.11,374
6.11,157
6.11,158
6.11,157
6.12,50
6.16,50
6.10,373
6.12,428
6.10,157
6.09,481
6.12,480
6.08,158
6.12,373
6.11,535
6.11,158
6.08,104
6.11,427
6.11,588
6.12,265
6.16,50
6.12,104
6.10,49
6.10,374
6.10,49
6.10,50
6.11,589
6.12,697
6.13,49
6.10,50
6.09,751
6.11,158
6.14,481
6.13,535
6.12,157
6.10,50
6.12,374
6.10,211
6.09,211
6.08,319
6.10,50
6.09,104
6.12,211
6.12,372
6.09,104
6.09,157
6.09,50
6.08,50
6.10,50
6.13,211
6.10,372
6.09,373
6.09,373
6.10,319
6.13,50
6.10,751
6.11,157
6.09,50
6.12,319
6.12,158
6.12,480
6.10,104
6.08,50
6.10,211
6.07,50
6.15,157
6.11,374
6.14,211
6.12,50
6.15,212
6.11,49
6.10,104
6.10,50
6.11,211
6.11,50
6.12,265
6.09,211
6.08,50
6.07,212
6.09,50
6.11,373
6.12,157
6.09,320
6.13,103
6.12,319
6.12,320
6.10,50
6.08,50
6.10,211
6.13,751
6.10,211
6.12,50
6.09,49
6.15,104
6.11,373
6.08,104
6.12,211
6.11,50
6.10,319
6.12,50
6.12,1020
6.11,49
6.09,104
6.11,211
6.11,50
6.13,319
6.12,319
6.13,588
6.13,320
6.10,50
6.12,103
6.12,427
6.13,104
6.12,157
6.08,50
6.12,50
6.13,374
6.12,373
6.13,318
6.12,50
6.11,104
6.12,373
6.09,49
6.13,427
6.08,104
6.12,212
6.12,211
6.10,50
6.11,103
6.10,104
6.14,50
6.13,103
6.12,427
6.08,50
6.11,50
6.08,212
6.11,373
6.13,319
6.09,50
6.10,50
6.11,104
6.13,588
6.13,104
6.12,157
6.14,51
6.11,319
6.09,50
6.12,481
6.11,157
6.12,50
6.12,374
6.10,157
6.09,643
6.08,373
6.08,372
6.08,50
6.09,50
6.07,50
6.08,319
6.08,50
6.11,104
6.08,50
6.13,589
6.11,157
6.12,374
6.12,103
6.08,427
6.09,104
6.12,157
6.08,50
6.09,50
6.11,374
6.12,211
6.08,50
6.16,319
6.09,319
6.13,319
6.07,373
6.10,319
6.10,427
6.12,104
6.11,50
6.10,373
6.09,50
6.08,211
6.08,427
6.14,50
6.13,50
6.13,50
6.09,427
6.07,374
6.09,319
6.08,50
6.08,50
6.10,49
6.15,212
6.11,319
6.11,212
6.10,426
6.08,104
6.11,50
6.09,320
6.12,49
6.08,50
6.12,50
6.13,212
6.11,49
6.07,426
6.13,426
6.08,104
6.10,210
6.16,103
6.13,103
6.13,104
6.12,49
6.14,426
6.09,103
6.09,319
6.08,103
6.11,319
6.09,104
6.10,210
6.10,104
6.10,49
6.10,319
6.09,212
6.12,103
6.09,103
6.11,103
6.06,104
6.11,157
6.11,480
6.09,50
6.06,157
6.11,104
6.11,103
6.10,103
6.10,857
6.10,211
6.10,480
6.14,49
6.14,480
6.12,319
6.12,587
6.09,696
6.13,50
6.12,211
6.11,372
6.09,103
6.09,426
6.08,104
6.13,211
6.08,104
6.08,103
6.07,103
6.10,372
6.12,426
6.09,104
6.09,103
6.10,211
6.10,104
6.11,102
6.10,319
6.09,104
6.11,372
6.13,103
6.06,318
6.09,373
6.08,50
6.14,642
6.08,481
6.11,50
6.09,697
6.15,157
6.14,265
6.08,50
6.11,50
6.10,912
6.12,50
6.13,211
6.10,158
6.12,1558
6.13,589
6.12,158
6.11,265
6.14,50
6.11,50
6.14,319
6.09,480
6.11,319
6.12,265
6.12,913
6.08,481
6.09,373
6.09,265
6.11,50
6.11,50
6.13,158
6.09,319
6.09,157
6.14,266
6.12,50
6.11,50
6.09,265
6.11,50
6.09,50
6.10,50
6.11,482
6.12,481
6.09,50
6.11,50
6.06,374
6.10,50
6.14,158
6.12,50
6.11,266
6.11,698
6.12,50
6.12,158
6.09,50
6.12,1021
6.08,590
6.11,590
6.09,50
6.10,481
6.10,266
6.11,50
6.12,158
6.12,50
6.11,806
6.11,50
6.11,266
6.07,50
6.10,50
6.11,50
6.09,374
6.12,158
6.10,50
6.14,913
6.10,266
6.12,50
6.12,158
6.09,482
6.11,158
6.11,50
6.13,265
6.14,158
6.09,374
6.11,481
6.14,50
6.07,50
6.12,266
6.14,698
6.11,157
6.11,320
6.09,1129
6.11,698
6.12,104
6.10,49
6.08,590
6.12,158
6.11,50
6.13,157
6.13,320
6.09,50
6.12,374
6.10,50
6.10,266
6.11,50
6.12,265
6.13,212
6.09,50
6.10,481
6.10,590
6.11,158
6.10,320
6.11,157
6.12,374
6.11,158
6.13,697
6.13,428
6.10,697
6.12,158
6.10,374
6.13,158
6.05,158
6.14,1021
6.09,158
6.12,50
6.12,50
6.12,50
6.09,266
6.13,266
6.07,158
6.02,157
6.07,158
6.11,158
6.13,158
6.08,50
6.08,266
6.10,212
6.12,157
6.10,50
6.10,266
6.10,50
6.10,158
6.12,644
6.13,157
6.10,158
6.08,158
6.10,590
6.12,1237
6.09,428
6.10,50
6.10,536
6.14,157
6.08,266
6.12,50
6.11,158
6.12,698
6.10,211
6.10,50
6.10,428
6.13,912
6.14,50
6.13,374
6.09,266
6.12,157
6.12,158
6.09,212
6.11,374
6.13,104
6.10,1021
6.11,104
6.09,157
6.10,50
6.08,50
6.07,374
6.10,158
6.11,158
6.06,158
6.12,697
6.09,50
6.13,266
6.11,50
6.14,50
6.11,158
6.14,50
6.09,805
6.08,49
6.10,50
6.14,104
6.09,805
6.11,157
6.11,320
6.08,158
6.14,104
6.08,211
6.05,50
6.13,104
6.11,49
6.10,104
6.11,210
6.08,50
6.12,318
6.09,50
6.11,265
6.12,157
6.09,50
6.13,50
6.08,265
6.12,158
6.12,534
6.10,50
6.10,50
6.13,104
6.09,157
6.10,157
6.11,535
6.13,265
6.12,158
